Wavelength (Angstroms), Normalized intensity, Element
7776.604, 9862, 
7776.606, 9860, 
7776.608, 9859, 
7776.61, 9858, 
7776.612, 9856, 
7776.614, 9855, 
7776.616, 9854, 
7776.618, 9852, 
7776.62, 9852, 
7776.622, 9850, 
7776.624, 9849, 
7776.626, 9847, 
7776.628, 9845, 
7776.63, 9843, 
7776.632, 9842, 
7776.634, 9840, 
7776.636, 9838, 
7776.638, 9836, 
7776.64, 9835, 
7776.642, 9833, 
7776.644, 9832, 
7776.646, 9830, 
7776.648, 9828, 
7776.65, 9827, 
7776.652, 9825, 
7776.654, 9823, 
7776.656, 9822, 
7776.658, 9820, 
7776.66, 9819, 
7776.662, 9818, 
7776.664, 9817, 
7776.666, 9815, 
7776.668, 9814, 
7776.67, 9813, 
7776.672, 9812, 
7776.674, 9812, 
7776.676, 9811, 
7776.678, 9810, 
7776.68, 9809, 
7776.682, 9809, 
7776.684, 9808, 
7776.686, 9808, 
7776.688, 9808, 
7776.69, 9808, 
7776.692, 9807, 
7776.694, 9807, 
7776.696, 9807, 
7776.698, 9809, 
7776.7, 9809, 
7776.702, 9809, 
7776.704, 9809, 
7776.706, 9809, 
7776.708, 9810, 
7776.71, 9811, 
7776.712, 9811, 
7776.714, 9811, 
7776.716, 9812, 
7776.718, 9813, 
7776.72, 9813, 
7776.722, 9814, 
7776.724, 9815, 
7776.726, 9816, 
7776.728, 9818, 
7776.73, 9819, 
7776.732, 9820, 
7776.734, 9821, 
7776.736, 9822, 
7776.738, 9823, 
7776.74, 9825, 
7776.742, 9826, 
7776.744, 9828, 
7776.746, 9830, 
7776.748, 9832, 
7776.75, 9833, 
7776.752, 9835, 
7776.754, 9837, 
7776.756, 9839, 
7776.758, 9840, 
7776.76, 9842, 
7776.762, 9844, 
7776.764, 9846, 
7776.766, 9848, 
7776.768, 9850, 
7776.77, 9853, 
7776.772, 9854, 
7776.774, 9856, 
7776.776, 9858, 
7776.778, 9859, 
7776.78, 9860, 
7776.782, 9862, 
7776.784, 9864, 
7776.786, 9865, 
7776.788, 9866, 
7776.79, 9867, 
7776.792, 9868, 
7776.794, 9869, 
7776.796, 9870, 
7776.798, 9871, 
7776.8, 9872, 
7776.802, 9872, 
7776.804, 9873, 
7776.806, 9874, 
7776.808, 9874, 
7776.81, 9874, 
7776.812, 9874, 
7776.814, 9874, 
7776.816, 9874, 
7776.818, 9875, 
7776.82, 9875, 
7776.822, 9875, 
7776.824, 9875, 
7776.826, 9875, 
7776.828, 9875, 
7776.83, 9874, 
7776.832, 9874, 
7776.834, 9873, 
7776.836, 9873, 
7776.838, 9873, 
7776.84, 9872, 
7776.842, 9872, 
7776.844, 9871, 
7776.846, 9870, 
7776.848, 9870, 
7776.85, 9869, 
7776.852, 9868, 
7776.854, 9867, 
7776.856, 9866, 
7776.858, 9865, 
7776.86, 9864, 
7776.862, 9863, 
7776.864, 9862, 
7776.866, 9860, 
7776.868, 9859, 
7776.87, 9858, 
7776.872, 9857, 
7776.874, 9858, 
7776.876, 9857, 
7776.878, 9856, 
7776.88, 9855, 
7776.882, 9854, 
7776.884, 9853, 
7776.886, 9852, 
7776.888, 9852, 
7776.89, 9852, 
7776.892, 9851, 
7776.894, 9850, 
7776.896, 9850, 
7776.898, 9849, 
7776.9, 9849, 
7776.902, 9849, 
7776.904, 9849, 
7776.906, 9849, 
7776.908, 9848, 
7776.91, 9848, 
7776.912, 9848, 
7776.914, 9848, 
7776.916, 9848, 
7776.918, 9849, 
7776.92, 9849, 
7776.922, 9849, 
7776.924, 9849, 
7776.926, 9849, 
7776.928, 9849, 
7776.93, 9850, 
7776.932, 9850, 
7776.934, 9850, 
7776.936, 9850, 
7776.938, 9850, 
7776.94, 9850, 
7776.942, 9851, 
7776.944, 9851, 
7776.946, 9851, 
7776.948, 9852, 
7776.95, 9853, 
7776.952, 9853, 
7776.954, 9853, 
7776.956, 9853, 
7776.958, 9853, 
7776.96, 9854, 
7776.962, 9854, 
7776.964, 9854, 
7776.966, 9854, 
7776.968, 9854, 
7776.97, 9854, 
7776.972, 9854, 
7776.974, 9854, 
7776.976, 9853, 
7776.978, 9853, 
7776.98, 9852, 
7776.982, 9851, 
7776.984, 9851, 
7776.986, 9850, 
7776.988, 9849, 
7776.99, 9849, 
7776.992, 9848, 
7776.994, 9846, 
7776.996, 9845, 
7776.998, 9843, 
7777.0, 9842, 
7777.002, 9840, 
7777.004, 9838, 
7777.006, 9837, 
7777.008, 9835, 
7777.01, 9833, 
7777.012, 9831, 
7777.014, 9829, 
7777.016, 9827, 
7777.018, 9825, 
7777.02, 9823, 
7777.022, 9822, 
7777.024, 9820, 
7777.026, 9818, 
7777.028, 9815, 
7777.03, 9814, 
7777.032, 9812, 
7777.034, 9810, 
7777.036, 9808, 
7777.038, 9806, 
7777.04, 9805, 
7777.042, 9804, 
7777.044, 9802, 
7777.046, 9800, 
7777.048, 9798, 
7777.05, 9797, 
7777.052, 9796, 
7777.054, 9794, 
7777.056, 9793, 
7777.058, 9791, 
7777.06, 9790, 
7777.062, 9788, 
7777.064, 9787, 
7777.066, 9786, 
7777.068, 9784, 
7777.07, 9783, 
7777.072, 9781, 
7777.074, 9780, 
7777.076, 9778, 
7777.078, 9777, 
7777.08, 9776, 
7777.082, 9774, 
7777.084, 9773, 
7777.086, 9771, 
7777.088, 9770, 
7777.09, 9769, 
7777.092, 9768, 
7777.094, 9766, 
7777.096, 9766, 
7777.098, 9766, 
7777.1, 9765, 
7777.102, 9765, 
7777.104, 9765, 
7777.106, 9765, 
7777.108, 9765, 
7777.11, 9765, 
7777.112, 9766, 
7777.114, 9766, 
7777.116, 9767, 
7777.118, 9768, 
7777.12, 9770, 
7777.122, 9771, 
7777.124, 9773, 
7777.126, 9774, 
7777.128, 9776, 
7777.13, 9777, 
7777.132, 9779, 
7777.134, 9781, 
7777.136, 9783, 
7777.138, 9784, 
7777.14, 9786, 
7777.142, 9788, 
7777.144, 9789, 
7777.146, 9791, 
7777.148, 9792, 
7777.15, 9793, 
7777.152, 9794, 
7777.154, 9795, 
7777.156, 9796, 
7777.158, 9796, 
7777.16, 9797, 
7777.162, 9798, 
7777.164, 9798, 
7777.166, 9799, 
7777.168, 9799, 
7777.17, 9799, 
7777.172, 9800, 
7777.174, 9800, 
7777.176, 9800, 
7777.178, 9801, 
7777.18, 9801, 
7777.182, 9802, 
7777.184, 9802, 
7777.186, 9803, 
7777.188, 9804, 
7777.19, 9805, 
7777.192, 9806, 
7777.194, 9807, 
7777.196, 9808, 
7777.198, 9809, 
7777.2, 9810, 
7777.202, 9811, 
7777.204, 9812, 
7777.206, 9814, 
7777.208, 9815, 
7777.21, 9817, 
7777.212, 9818, 
7777.214, 9819, 
7777.216, 9821, 
7777.218, 9822, 
7777.22, 9823, 
7777.222, 9824, 
7777.224, 9825, 
7777.226, 9826, 
7777.228, 9827, 
7777.23, 9828, 
7777.232, 9829, 
7777.234, 9829, 
7777.236, 9830, 
7777.238, 9831, 
7777.24, 9831, 
7777.242, 9832, 
7777.244, 9833, 
7777.246, 9833, 
7777.248, 9834, 
7777.25, 9835, 
7777.252, 9835, 
7777.254, 9836, 
7777.256, 9836, 
7777.258, 9837, 
7777.26, 9837, 
7777.262, 9838, 
7777.264, 9838, 
7777.266, 9838, 
7777.268, 9839, 
7777.27, 9840, 
7777.272, 9840, 
7777.274, 9841, 
7777.276, 9842, 
7777.278, 9843, 
7777.28, 9843, 
7777.282, 9844, 
7777.284, 9845, 
7777.286, 9845, 
7777.288, 9846, 
7777.29, 9847, 
7777.292, 9848, 
7777.294, 9849, 
7777.296, 9850, 
7777.298, 9850, 
7777.3, 9852, 
7777.302, 9853, 
7777.304, 9854, 
7777.306, 9855, 
7777.308, 9857, 
7777.31, 9858, 
7777.312, 9858, 
7777.314, 9859, 
7777.316, 9860, 
7777.318, 9861, 
7777.32, 9862, 
7777.322, 9863, 
7777.324, 9863, 
7777.326, 9864, 
7777.328, 9865, 
7777.33, 9866, 
7777.332, 9867, 
7777.334, 9867, 
7777.336, 9868, 
7777.338, 9868, 
7777.34, 9869, 
7777.342, 9870, 
7777.344, 9870, 
7777.346, 9870, 
7777.348, 9871, 
7777.35, 9871, 
7777.352, 9871, 
7777.354, 9871, 
7777.356, 9871, 
7777.358, 9871, 
7777.36, 9872, 
7777.362, 9872, 
7777.364, 9872, 
7777.366, 9872, 
7777.368, 9872, 
7777.37, 9871, 
7777.372, 9871, 
7777.374, 9871, 
7777.376, 9871, 
7777.378, 9871, 
7777.38, 9870, 
7777.382, 9870, 
7777.384, 9870, 
7777.386, 9869, 
7777.388, 9869, 
7777.39, 9869, 
7777.392, 9868, 
7777.394, 9868, 
7777.396, 9867, 
7777.398, 9867, 
7777.4, 9866, 
7777.402, 9866, 
7777.404, 9865, 
7777.406, 9864, 
7777.408, 9863, 
7777.41, 9863, 
7777.412, 9862, 
7777.414, 9861, 
7777.416, 9861, 
7777.418, 9861, 
7777.42, 9860, 
7777.422, 9859, 
7777.424, 9859, 
7777.426, 9858, 
7777.428, 9858, 
7777.43, 9858, 
7777.432, 9858, 
7777.434, 9858, 
7777.436, 9857, 
7777.438, 9857, 
7777.44, 9857, 
7777.442, 9856, 
7777.444, 9856, 
7777.446, 9856, 
7777.448, 9856, 
7777.45, 9856, 
7777.452, 9856, 
7777.454, 9856, 
7777.456, 9856, 
7777.458, 9856, 
7777.46, 9856, 
7777.462, 9855, 
7777.464, 9855, 
7777.466, 9855, 
7777.468, 9854, 
7777.47, 9854, 
7777.472, 9853, 
7777.474, 9853, 
7777.476, 9852, 
7777.478, 9851, 
7777.48, 9850, 
7777.482, 9849, 
7777.484, 9847, 
7777.486, 9846, 
7777.488, 9845, 
7777.49, 9843, 
7777.492, 9842, 
7777.494, 9840, 
7777.496, 9839, 
7777.498, 9838, 
7777.5, 9836, 
7777.502, 9835, 
7777.504, 9833, 
7777.506, 9832, 
7777.508, 9830, 
7777.51, 9829, 
7777.512, 9828, 
7777.514, 9827, 
7777.516, 9826, 
7777.518, 9825, 
7777.52, 9825, 
7777.522, 9825, 
7777.524, 9825, 
7777.526, 9825, 
7777.528, 9825, 
7777.53, 9825, 
7777.532, 9825, 
7777.534, 9826, 
7777.536, 9826, 
7777.538, 9827, 
7777.54, 9828, 
7777.542, 9829, 
7777.544, 9830, 
7777.546, 9831, 
7777.548, 9832, 
7777.55, 9833, 
7777.552, 9834, 
7777.554, 9836, 
7777.556, 9837, 
7777.558, 9839, 
7777.56, 9840, 
7777.562, 9841, 
7777.564, 9842, 
7777.566, 9843, 
7777.568, 9845, 
7777.57, 9846, 
7777.572, 9847, 
7777.574, 9848, 
7777.576, 9849, 
7777.578, 9850, 
7777.58, 9851, 
7777.582, 9852, 
7777.584, 9853, 
7777.586, 9854, 
7777.588, 9855, 
7777.59, 9856, 
7777.592, 9857, 
7777.594, 9858, 
7777.596, 9858, 
7777.598, 9858, 
7777.6, 9859, 
7777.602, 9861, 
7777.604, 9862, 
7777.606, 9863, 
7777.608, 9864, 
7777.61, 9865, 
7777.612, 9866, 
7777.614, 9867, 
7777.616, 9869, 
7777.618, 9870, 
7777.62, 9871, 
7777.622, 9872, 
7777.624, 9873, 
7777.626, 9875, 
7777.628, 9876, 
7777.63, 9878, 
7777.632, 9879, 
7777.634, 9880, 
7777.636, 9881, 
7777.638, 9882, 
7777.64, 9884, 
7777.642, 9885, 
7777.644, 9885, 
7777.646, 9886, 
7777.648, 9887, 
7777.65, 9887, 
7777.652, 9888, 
7777.654, 9888, 
7777.656, 9888, 
7777.658, 9889, 
7777.66, 9889, 
7777.662, 9889, 
7777.664, 9889, 
7777.666, 9889, 
7777.668, 9889, 
7777.67, 9888, 
7777.672, 9888, 
7777.674, 9888, 
7777.676, 9887, 
7777.678, 9887, 
7777.68, 9887, 
7777.682, 9886, 
7777.684, 9886, 
7777.686, 9885, 
7777.688, 9885, 
7777.69, 9885, 
7777.692, 9884, 
7777.694, 9884, 
7777.696, 9884, 
7777.698, 9883, 
7777.7, 9883, 
7777.702, 9883, 
7777.704, 9883, 
7777.706, 9883, 
7777.708, 9883, 
7777.71, 9883, 
7777.712, 9883, 
7777.714, 9883, 
7777.716, 9883, 
7777.718, 9883, 
7777.72, 9883, 
7777.722, 9883, 
7777.724, 9883, 
7777.726, 9883, 
7777.728, 9883, 
7777.73, 9883, 
7777.732, 9883, 
7777.734, 9883, 
7777.736, 9882, 
7777.738, 9882, 
7777.74, 9882, 
7777.742, 9882, 
7777.744, 9882, 
7777.746, 9881, 
7777.748, 9881, 
7777.75, 9881, 
7777.752, 9880, 
7777.754, 9880, 
7777.756, 9879, 
7777.758, 9879, 
7777.76, 9879, 
7777.762, 9879, 
7777.764, 9879, 
7777.766, 9878, 
7777.768, 9878, 
7777.77, 9878, 
7777.772, 9878, 
7777.774, 9878, 
7777.776, 9878, 
7777.778, 9878, 
7777.78, 9878, 
7777.782, 9878, 
7777.784, 9878, 
7777.786, 9878, 
7777.788, 9878, 
7777.79, 9878, 
7777.792, 9878, 
7777.794, 9878, 
7777.796, 9877, 
7777.798, 9877, 
7777.8, 9876, 
7777.802, 9875, 
7777.804, 9875, 
7777.806, 9875, 
7777.808, 9874, 
7777.81, 9873, 
7777.812, 9873, 
7777.814, 9872, 
7777.816, 9871, 
7777.818, 9870, 
7777.82, 9869, 
7777.822, 9868, 
7777.824, 9866, 
7777.826, 9865, 
7777.828, 9864, 
7777.83, 9863, 
7777.832, 9861, 
7777.834, 9860, 
7777.836, 9859, 
7777.838, 9858, 
7777.84, 9858, 
7777.842, 9856, 
7777.844, 9855, 
7777.846, 9853, 
7777.848, 9852, 
7777.85, 9851, 
7777.852, 9850, 
7777.854, 9848, 
7777.856, 9847, 
7777.858, 9845, 
7777.86, 9843, 
7777.862, 9842, 
7777.864, 9841, 
7777.866, 9839, 
7777.868, 9838, 
7777.87, 9836, 
7777.872, 9835, 
7777.874, 9833, 
7777.876, 9832, 
7777.878, 9830, 
7777.88, 9828, 
7777.882, 9827, 
7777.884, 9825, 
7777.886, 9824, 
7777.888, 9823, 
7777.89, 9822, 
7777.892, 9821, 
7777.894, 9819, 
7777.896, 9818, 
7777.898, 9817, 
7777.9, 9816, 
7777.902, 9815, 
7777.904, 9815, 
7777.906, 9814, 
7777.908, 9813, 
7777.91, 9812, 
7777.912, 9812, 
7777.914, 9811, 
7777.916, 9811, 
7777.918, 9811, 
7777.92, 9811, 
7777.922, 9810, 
7777.924, 9810, 
7777.926, 9810, 
7777.928, 9810, 
7777.93, 9810, 
7777.932, 9810, 
7777.934, 9810, 
7777.936, 9810, 
7777.938, 9810, 
7777.94, 9811, 
7777.942, 9811, 
7777.944, 9811, 
7777.946, 9812, 
7777.948, 9812, 
7777.95, 9813, 
7777.952, 9813, 
7777.954, 9814, 
7777.956, 9815, 
7777.958, 9815, 
7777.96, 9816, 
7777.962, 9817, 
7777.964, 9818, 
7777.966, 9819, 
7777.968, 9820, 
7777.97, 9820, 
7777.972, 9822, 
7777.974, 9823, 
7777.976, 9824, 
7777.978, 9825, 
7777.98, 9826, 
7777.982, 9828, 
7777.984, 9829, 
7777.986, 9830, 
7777.988, 9831, 
7777.99, 9832, 
7777.992, 9834, 
7777.994, 9835, 
7777.996, 9837, 
7777.998, 9838, 
7778.0, 9840, 
7778.002, 9842, 
7778.004, 9843, 
7778.006, 9844, 
7778.008, 9846, 
7778.01, 9847, 
7778.012, 9849, 
7778.014, 9850, 
7778.016, 9852, 
7778.018, 9854, 
7778.02, 9856, 
7778.022, 9857, 
7778.024, 9858, 
7778.026, 9859, 
7778.028, 9860, 
7778.03, 9862, 
7778.032, 9863, 
7778.034, 9864, 
7778.036, 9866, 
7778.038, 9867, 
7778.04, 9868, 
7778.042, 9869, 
7778.044, 9869, 
7778.046, 9870, 
7778.048, 9871, 
7778.05, 9871, 
7778.052, 9872, 
7778.054, 9873, 
7778.056, 9873, 
7778.058, 9873, 
7778.06, 9873, 
7778.062, 9873, 
7778.064, 9874, 
7778.066, 9874, 
7778.068, 9874, 
7778.07, 9874, 
7778.072, 9874, 
7778.074, 9874, 
7778.076, 9873, 
7778.078, 9873, 
7778.08, 9873, 
7778.082, 9873, 
7778.084, 9873, 
7778.086, 9873, 
7778.088, 9873, 
7778.09, 9873, 
7778.092, 9873, 
7778.094, 9873, 
7778.096, 9873, 
7778.098, 9873, 
7778.1, 9873, 
7778.102, 9873, 
7778.104, 9873, 
7778.106, 9873, 
7778.108, 9873, 
7778.11, 9873, 
7778.112, 9874, 
7778.114, 9874, 
7778.116, 9874, 
7778.118, 9874, 
7778.12, 9874, 
7778.122, 9874, 
7778.124, 9875, 
7778.126, 9875, 
7778.128, 9875, 
7778.13, 9876, 
7778.132, 9876, 
7778.134, 9876, 
7778.136, 9877, 
7778.138, 9877, 
7778.14, 9877, 
7778.142, 9878, 
7778.144, 9878, 
7778.146, 9878, 
7778.148, 9878, 
7778.15, 9878, 
7778.152, 9878, 
7778.154, 9878, 
7778.156, 9878, 
7778.158, 9877, 
7778.16, 9877, 
7778.162, 9877, 
7778.164, 9877, 
7778.166, 9877, 
7778.168, 9876, 
7778.17, 9876, 
7778.172, 9876, 
7778.174, 9876, 
7778.176, 9876, 
7778.178, 9875, 
7778.18, 9875, 
7778.182, 9875, 
7778.184, 9875, 
7778.186, 9875, 
7778.188, 9875, 
7778.19, 9875, 
7778.192, 9875, 
7778.194, 9876, 
7778.196, 9876, 
7778.198, 9876, 
7778.2, 9876, 
7778.202, 9876, 
7778.204, 9877, 
7778.206, 9877, 
7778.208, 9878, 
7778.21, 9878, 
7778.212, 9878, 
7778.214, 9878, 
7778.216, 9878, 
7778.218, 9879, 
7778.22, 9879, 
7778.222, 9879, 
7778.224, 9880, 
7778.226, 9880, 
7778.228, 9880, 
7778.23, 9880, 
7778.232, 9880, 
7778.234, 9880, 
7778.236, 9881, 
7778.238, 9881, 
7778.24, 9881, 
7778.242, 9882, 
7778.244, 9882, 
7778.246, 9882, 
7778.248, 9883, 
7778.25, 9883, 
7778.252, 9883, 
7778.254, 9884, 
7778.256, 9884, 
7778.258, 9884, 
7778.26, 9885, 
7778.262, 9885, 
7778.264, 9885, 
7778.266, 9885, 
7778.268, 9885, 
7778.27, 9885, 
7778.272, 9886, 
7778.274, 9886, 
7778.276, 9886, 
7778.278, 9886, 
7778.28, 9886, 
7778.282, 9886, 
7778.284, 9886, 
7778.286, 9886, 
7778.288, 9886, 
7778.29, 9886, 
7778.292, 9886, 
7778.294, 9886, 
7778.296, 9885, 
7778.298, 9885, 
7778.3, 9885, 
7778.302, 9884, 
7778.304, 9884, 
7778.306, 9884, 
7778.308, 9884, 
7778.31, 9884, 
7778.312, 9883, 
7778.314, 9883, 
7778.316, 9883, 
7778.318, 9883, 
7778.32, 9883, 
7778.322, 9882, 
7778.324, 9882, 
7778.326, 9882, 
7778.328, 9882, 
7778.33, 9882, 
7778.332, 9882, 
7778.334, 9882, 
7778.336, 9882, 
7778.338, 9882, 
7778.34, 9882, 
7778.342, 9882, 
7778.344, 9882, 
7778.346, 9882, 
7778.348, 9882, 
7778.35, 9883, 
7778.352, 9883, 
7778.354, 9883, 
7778.356, 9883, 
7778.358, 9882, 
7778.36, 9883, 
7778.362, 9883, 
7778.364, 9883, 
7778.366, 9884, 
7778.368, 9884, 
7778.37, 9884, 
7778.372, 9884, 
7778.374, 9884, 
7778.376, 9884, 
7778.378, 9885, 
7778.38, 9885, 
7778.382, 9885, 
7778.384, 9885, 
7778.386, 9885, 
7778.388, 9885, 
7778.39, 9885, 
7778.392, 9885, 
7778.394, 9885, 
7778.396, 9885, 
7778.398, 9884, 
7778.4, 9884, 
7778.402, 9883, 
7778.404, 9883, 
7778.406, 9883, 
7778.408, 9882, 
7778.41, 9882, 
7778.412, 9882, 
7778.414, 9881, 
7778.416, 9881, 
7778.418, 9880, 
7778.42, 9879, 
7778.422, 9879, 
7778.424, 9878, 
7778.426, 9878, 
7778.428, 9878, 
7778.43, 9877, 
7778.432, 9877, 
7778.434, 9877, 
7778.436, 9877, 
7778.438, 9877, 
7778.44, 9877, 
7778.442, 9877, 
7778.444, 9877, 
7778.446, 9877, 
7778.448, 9877, 
7778.45, 9878, 
7778.452, 9878, 
7778.454, 9878, 
7778.456, 9879, 
7778.458, 9879, 
7778.46, 9879, 
7778.462, 9880, 
7778.464, 9880, 
7778.466, 9880, 
7778.468, 9881, 
7778.47, 9881, 
7778.472, 9881, 
7778.474, 9882, 
7778.476, 9882, 
7778.478, 9882, 
7778.48, 9883, 
7778.482, 9883, 
7778.484, 9883, 
7778.486, 9883, 
7778.488, 9883, 
7778.49, 9883, 
7778.492, 9883, 
7778.494, 9883, 
7778.496, 9883, 
7778.498, 9882, 
7778.5, 9882, 
7778.502, 9882, 
7778.504, 9881, 
7778.506, 9881, 
7778.508, 9881, 
7778.51, 9881, 
7778.512, 9881, 
7778.514, 9880, 
7778.516, 9880, 
7778.518, 9880, 
7778.52, 9880, 
7778.522, 9880, 
7778.524, 9880, 
7778.526, 9880, 
7778.528, 9880, 
7778.53, 9880, 
7778.532, 9880, 
7778.534, 9879, 
7778.536, 9879, 
7778.538, 9879, 
7778.54, 9879, 
7778.542, 9879, 
7778.544, 9879, 
7778.546, 9879, 
7778.548, 9879, 
7778.55, 9879, 
7778.552, 9879, 
7778.554, 9879, 
7778.556, 9879, 
7778.558, 9879, 
7778.56, 9879, 
7778.562, 9878, 
7778.564, 9878, 
7778.566, 9878, 
7778.568, 9879, 
7778.57, 9879, 
7778.572, 9879, 
7778.574, 9880, 
7778.576, 9880, 
7778.578, 9880, 
7778.58, 9881, 
7778.582, 9881, 
7778.584, 9881, 
7778.586, 9882, 
7778.588, 9883, 
7778.59, 9884, 
7778.592, 9884, 
7778.594, 9885, 
7778.596, 9886, 
7778.598, 9886, 
7778.6, 9887, 
7778.602, 9888, 
7778.604, 9888, 
7778.606, 9889, 
7778.608, 9890, 
7778.61, 9890, 
7778.612, 9890, 
7778.614, 9891, 
7778.616, 9891, 
7778.618, 9891, 
7778.62, 9891, 
7778.622, 9891, 
7778.624, 9891, 
7778.626, 9891, 
7778.628, 9891, 
7778.63, 9891, 
7778.632, 9890, 
7778.634, 9890, 
7778.636, 9890, 
7778.638, 9889, 
7778.64, 9889, 
7778.642, 9888, 
7778.644, 9888, 
7778.646, 9888, 
7778.648, 9887, 
7778.65, 9887, 
7778.652, 9887, 
7778.654, 9886, 
7778.656, 9886, 
7778.658, 9885, 
7778.66, 9885, 
7778.662, 9885, 
7778.664, 9884, 
7778.666, 9884, 
7778.668, 9884, 
7778.67, 9884, 
7778.672, 9884, 
7778.674, 9884, 
7778.676, 9884, 
7778.678, 9884, 
7778.68, 9884, 
7778.682, 9884, 
7778.684, 9884, 
7778.686, 9885, 
7778.688, 9885, 
7778.69, 9885, 
7778.692, 9885, 
7778.694, 9885, 
7778.696, 9885, 
7778.698, 9885, 
7778.7, 9885, 
7778.702, 9886, 
7778.704, 9886, 
7778.706, 9886, 
7778.708, 9886, 
7778.71, 9886, 
7778.712, 9886, 
7778.714, 9886, 
7778.716, 9885, 
7778.718, 9885, 
7778.72, 9885, 
7778.722, 9885, 
7778.724, 9885, 
7778.726, 9885, 
7778.728, 9885, 
7778.73, 9885, 
7778.732, 9884, 
7778.734, 9884, 
7778.736, 9883, 
7778.738, 9883, 
7778.74, 9883, 
7778.742, 9883, 
7778.744, 9883, 
7778.746, 9882, 
7778.748, 9882, 
7778.75, 9882, 
7778.752, 9881, 
7778.754, 9880, 
7778.756, 9880, 
7778.758, 9879, 
7778.76, 9879, 
7778.762, 9878, 
7778.764, 9877, 
7778.766, 9877, 
7778.768, 9876, 
7778.77, 9875, 
7778.772, 9875, 
7778.774, 9874, 
7778.776, 9873, 
7778.778, 9872, 
7778.78, 9871, 
7778.782, 9869, 
7778.784, 9868, 
7778.786, 9867, 
7778.788, 9866, 
7778.79, 9864, 
7778.792, 9863, 
7778.794, 9861, 
7778.796, 9859, 
7778.798, 9858, 
7778.8, 9857, 
7778.802, 9854, 
7778.804, 9852, 
7778.806, 9850, 
7778.808, 9848, 
7778.81, 9846, 
7778.812, 9844, 
7778.814, 9842, 
7778.816, 9840, 
7778.818, 9837, 
7778.82, 9835, 
7778.822, 9833, 
7778.824, 9831, 
7778.826, 9829, 
7778.828, 9827, 
7778.83, 9825, 
7778.832, 9823, 
7778.834, 9821, 
7778.836, 9819, 
7778.838, 9818, 
7778.84, 9816, 
7778.842, 9815, 
7778.844, 9814, 
7778.846, 9813, 
7778.848, 9813, 
7778.85, 9812, 
7778.852, 9812, 
7778.854, 9811, 
7778.856, 9811, 
7778.858, 9811, 
7778.86, 9811, 
7778.862, 9812, 
7778.864, 9812, 
7778.866, 9813, 
7778.868, 9814, 
7778.87, 9815, 
7778.872, 9816, 
7778.874, 9817, 
7778.876, 9818, 
7778.878, 9820, 
7778.88, 9821, 
7778.882, 9822, 
7778.884, 9824, 
7778.886, 9825, 
7778.888, 9827, 
7778.89, 9828, 
7778.892, 9829, 
7778.894, 9830, 
7778.896, 9831, 
7778.898, 9833, 
7778.9, 9834, 
7778.902, 9835, 
7778.904, 9836, 
7778.906, 9837, 
7778.908, 9839, 
7778.91, 9840, 
7778.912, 9841, 
7778.914, 9842, 
7778.916, 9843, 
7778.918, 9844, 
7778.92, 9845, 
7778.922, 9846, 
7778.924, 9846, 
7778.926, 9847, 
7778.928, 9848, 
7778.93, 9849, 
7778.932, 9850, 
7778.934, 9850, 
7778.936, 9850, 
7778.938, 9851, 
7778.94, 9852, 
7778.942, 9852, 
7778.944, 9853, 
7778.946, 9853, 
7778.948, 9853, 
7778.95, 9853, 
7778.952, 9853, 
7778.954, 9853, 
7778.956, 9853, 
7778.958, 9853, 
7778.96, 9852, 
7778.962, 9852, 
7778.964, 9852, 
7778.966, 9851, 
7778.968, 9851, 
7778.97, 9850, 
7778.972, 9849, 
7778.974, 9849, 
7778.976, 9848, 
7778.978, 9847, 
7778.98, 9846, 
7778.982, 9846, 
7778.984, 9845, 
7778.986, 9844, 
7778.988, 9843, 
7778.99, 9842, 
7778.992, 9840, 
7778.994, 9839, 
7778.996, 9838, 
7778.998, 9837, 
7779.0, 9835, 
